X,GeneID,MajorityProteinIDs,U1,S1,B1,U2,S2,B2,U3,S3,B3,U4,S4,B4,U5,S5,B5,U6,S6,B6,U7,S7,B7,U8,S8,B8,U9,S9,B9,U10,S10,B10,U11,S11,B11,C1,C2,C3,C4,C5
2504,SORD,Q00796,97457,0,0,144530,0,0,167380,0,0,215360,0,0,304990,24598,0,186540,0,0,199040,0,0,435010,112940,0,347720,0,0,0,0,0,303100,7024.3,0,88582,0,120600,2064100,0
2505,HNRNPU,Q00839,184430,51676,0,70199,0,0,548630,260580,26301,118130,21936,0,395040,198350,0,907720,191430,38209,55179,81436,0,265520,153950,14381,38329,0,0,0,0,0,24256,68102,0,612220,0,221450,0,0
2506,SPTBN1,Q01082,783410,1660400,0,900910,1264900,0,2790000,3091600,0,5177600,2631500,3156.9,1253600,901680,0,1673300,3065900,339770,1633000,821480,0,1173500,247510,46346,2236100,336270,0,183740,57610,0,1111300,832770,0,305880,0,836330,66689,0
2507,SET,Q01105,0,6182.7,0,0,0,0,0,0,36401,28365,0,0,523570,104780,0,205270,0,166740,0,0,0,132840,0,18905,17579,0,0,0,0,0,27484,14187,1098800,144980,0,0,0,0
2508,AMPD3,Q01432,0,0,0,0,0,0,0,0,0,9736.7,0,0,0,0,0,86627,0,0,0,0,0,5067.9,0,0,16343,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,AMPD2,Q01433,0,0,0,29389,0,0,22867,0,0,93245,0,0,87133,0,0,42749,0,0,56374,0,0,41902,0,0,80771,0,0,16333,0,0,31379,0,0,0,0,0,25881,0
2510,FABP5,Q01469,21696,37691,0,0,134240,0,217410,118170,0,330510,62172,0,54113,0,0,0,45680,0,648210,437270,0,781550,52646,0,207330,0,0,59498,0,0,177570,64927,0,0,183540,0,0,0
2511,ANK2,Q01484,0,0,0,32297,77868,0,0,0,0,0,0,0,57915,0,0,64159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37289,0,0
2512,CAP1,Q01518,1123600,855580,11656,1063100,893920,125740,1859500,814050,345290,4260800,1803700,193520,2301200,1207000,274130,1366300,1027700,41596,2010000,546730,13099,5483300,2037300,253610,4979100,562640,22062,1623500,482170,0,2039700,677540,36858,344690,90813,490540,1578500,0
2513,HMGCS1,Q01581,3463.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440770,0,795190,0,2032.4
2514,IFITM3,Q01628,1751300,737660,0,865040,995410,0,7425300,2403700,57275,3516300,3011700,0,2359600,1227300,0,1511500,3405800,0,4947000,1347600,0,3190200,812950,22017,7675000,1107800,0,2876600,2458500,0,6218700,2659800,11696,666700,362930,1016500,377460,41775
2515,IFITM2,Q01629,0,0,0,0,0,0,0,0,0,6441.8,0,0,0,0,0,0,0,0,52025,0,0,51799,0,0,69221,0,0,0,0,0,53180,0,0,0,0,0,0,0
2516,SLC7A5,Q01650,114410,58817,0,159700,40399,0,131000,0,0,73189,0,0,549230,199030,0,65650,4571.8,0,55578,0,0,320120,7140.1,0,992110,76672,0,7985.8,0,0,47942,5416.7,0,87211,0,293230,19098,0
2517,FMO1,Q01740,227010,0,0,18667,0,0,232090,58156,0,84438,0,0,0,0,0,0,32984,0,13825,0,0,0,0,0,7077.9,0,0,94070,0,0,0,0,0,0,0,0,0,0
2518,OTUD4,Q01804,0,0,0,0,0,0,0,0,0,0,0,0,49909,0,0,8064.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,PFKP,Q01813,195350,68136,26373,178170,50857,0,306540,27778,33736,332630,128260,22683,3541800,1761600,103430,126050,136110,35851,561840,198120,0,3807600,902210,66396,3402300,266350,33159,58176,0,0,372970,103420,0,279870,0,275350,419970,0
2520,ATP2B2,Q01814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6534100,0
2521,EWSR1,Q01844,0,0,0,0,0,0,0,0,0,39011,0,0,0,0,0,0,0,0,0,0,0,31976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,PLCB3,Q01970,278600,13931,0,326170,45919,0,1607500,74242,0,629980,72696,0,488290,47408,0,176140,250800,0,299960,147390,0,175630,0,0,1365100,0,0,299130,0,0,107430,10730,0,62297,0,53799,2241700,0
2523,ROR1,Q01973,184870,0,0,126910,0,0,291180,0,0,613850,0,0,121790,0,0,207220,0,0,710540,83005,0,40001,0,0,614070,0,0,110050,0,0,143600,0,0,0,0,0,0,0
2524,ROR2,Q01974,115060,0,0,340450,41436,0,446320,9929.1,0,343790,27758,0,189870,0,0,144980,39360,0,380540,116610,0,23471,0,0,625460,0,0,88103,0,0,34984,8540.8,0,0,0,0,0,0
2525,TAGLN,Q01995,70276,0,0,42783,39111,0,354960,135760,0,210870,46203,0,163110,91494,0,110290,326800,0,133150,22885,0,90871,0,0,180770,0,0,18692,0,0,120150,0,0,0,0,0,0,0
2526,RHAG,Q02094,0,27378,0,6385.1,120770,0,517260,44936,0,742680,315000,0,0,44356,0,19893,35080,0,257550,159400,0,32836,0,0,0,0,0,54362,104450,0,955380,466990,0,3213,0,0,0,0
2527,GUCY1B1,Q02153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23035,0
2528,PRKCE,Q02156,0,0,0,0,0,0,40944,0,0,0,0,0,35918,0,0,11525,0,0,0,0,0,0,0,0,17357,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,OGDH,Q02218,0,42716,0,14374,0,0,0,0,0,62005,11265,0,34331,20179,0,173670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72069,0,11599,0,0,0,0
2530,KIF23,Q02241,0,0,0,0,0,0,0,0,0,0,0,0,126520,0,0,11187,0,0,4207.3,0,0,145860,18571,0,241170,0,0,29219,32339,0,0,0,0,95078,0,46286,32456,0
2531,ALDH6A1,Q02252,0,0,0,0,0,0,0,0,0,0,5280.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103650,0,0,0,0,0,0
2532,CYP27A1,Q02318,0,0,153150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,BDH1,Q02338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337570,0
2534,COL7A1,Q02388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588720,0,0,317580,0,0,78917,0,0,249870,0,0,0,0,0,0,0,0,0
2535,RPL18A,Q02543,212230,269750,0,44938,212520,0,166790,298130,0,286820,69584,0,303800,352510,0,101990,0,0,76048,0,0,556460,85621,0,54465,0,0,7302.2,0,0,162430,156240,0,16588,0,74285,0,0
2536,MAP2K1,Q02750,122270,0,0,102420,0,0,134750,0,0,129300,34074,0,253110,0,0,0,6896.8,0,54298,0,0,132480,0,0,366940,0,0,42124,0,0,62532,0,0,52942,0,0,82025,0
2537,FKBP4,Q02790,73837,39093,0,37831,0,0,29304,700780,0,238530,0,0,1166500,2082200,22871,117540,0,1523100,294070,0,0,5289600,619540,3249300,1153600,27519,0,161060,0,2881000,421000,1466600,151230,425450,1362800,968250,83442,0
2538,PLOD1,Q02809,271540,109650,0,282400,0,0,224230,34900,0,409550,8173.4,0,453640,63131,0,389410,49141,0,155950,0,0,572370,413150,34170,19192,0,0,189970,0,0,128980,67057,17377,96007,0,163660,183670,54238
2539,NUCB1,Q02818,6565000,915730,0,1989400,367510,0,2781800,212320,0,2818600,384150,0,2957600,301710,0,5402800,545510,0,907970,0,0,373590,0,0,154910,0,0,385800,0,0,790340,102270,36146,81928,0,452240,0,0
2540,RPL6,Q02878,1636700,125580,0,701170,292200,0,877780,215780,0,781290,158500,0,2293900,592910,0,3009300,326140,0,143880,87596,0,737990,181940,0,388010,0,0,23418,0,0,159600,155750,0,582910,0,366990,0,106650
2541,TOP2B,Q02880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,AKAP12,Q02952,524100,10331,0,369360,0,0,2056500,61539,0,1090200,0,0,107870,0,0,833110,221480,0,267170,446240,0,338700,0,0,1550800,41835,0,145190,34565,0,151450,58540,0,2740,0,0,0,0
2543,SLC25A11,Q02978,425790,124860,0,330580,62983,0,379860,85671,0,247240,132860,0,675560,41396,0,1291400,70347,0,65244,31047,0,14308,0,0,7238.9,0,0,22052,16114,0,98245,186010,0,18561,0,20288,0,0
2544,CFHR3,Q02985,0,0,88127,0,0,110970,0,0,0,0,0,60716,0,0,21750,0,0,0,0,0,60867,0,5253.8,87675,0,0,251850,0,0,102930,0,0,32562,0,0,0,0,0
2545,CAV1,Q03135,7780500,1087000,0,2452000,710570,0,8630700,526420,0,12553000,2356600,0,4280100,410440,0,4762400,1217300,0,2054500,72421,0,1025300,63153,0,598060,0,0,910060,81341,0,211150,3650.5,16065,488520,0,264170,0,0
2546,ACY1,Q03154,0,0,0,0,0,0,0,0,0,11280,0,0,89367,16930,0,0,0,0,11826,0,0,7742,0,0,24779,0,0,3826.3,0,0,7333,0,0,0,0,0,43917,0
2547,TGFBR3,Q03167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724170,0,1662000,0,0
2548,TNFAIP2,Q03169,2415900,728150,0,426120,251550,0,1016200,165400,0,964330,189210,0,1140600,306480,0,529810,170620,0,1133800,624530,0,895440,71272,0,5913100,132480,0,306360,24397,0,654330,206140,0,0,0,0,1369400,0
2549,LMNB2,Q03252,0,0,0,0,0,0,0,0,26564,0,0,0,0,0,0,0,0,56175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,PLAUR,Q03405,1037300,81865,0,1358300,303660,0,545290,0,0,978160,524740,0,1135200,93868,0,306410,17905,0,1282100,66202,0,2733200,211480,0,3976800,113640,0,248640,0,0,484240,34377,0,0,384560,0,1776500,0
2551,MVK,Q03426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17224,0,43591,0,0
2552,TAP1,Q03518,746310,54820,0,388040,25833,0,417470,144590,0,396520,22526,0,816990,0,0,383850,87821,0,271460,0,0,2349.3,0,0,42226,0,0,105930,0,0,22837,0,0,26197,0,410270,0,22197
2553,TAP2,Q03519,1159100,109180,0,924960,52346,0,962680,60540,0,611560,76646,0,1993600,61590,0,1129300,103050,0,273980,0,0,0,0,0,31769,0,0,201020,0,0,28436,2406.5,0,22667,0,121160,0,17702
2554,CFHR1,Q03591,216120,278790,1348100,348050,223800,699060,12379,37323,146120,857120,272650,688290,410960,291090,360560,309650,0,120300,1033200,37617,713540,161000,49469,45422,734630,35006,505770,1351700,95553,720350,1437500,335720,944850,119180,35266,439050,0,630000
2555,UBXN1,Q04323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12014,0
2556,GBE1,Q04446,39951,0,0,152520,0,0,171440,0,0,357200,0,0,85081,0,0,139080,0,0,249180,0,0,145640,0,0,397120,0,0,9127.6,0,0,11403,0,0,7557.5,0,20001,310310,0
2557,EIF4G1,Q04637,103100,14466,0,110000,0,0,245800,59185,0,105370,0,0,514420,139410,0,312520,75330,0,33523,0,0,341700,115600,0,198010,0,0,12773,0,0,52864,0,0,9869.2,0,0,0,0
2558,ATP7A,Q04656,111220,0,0,0,0,0,0,0,0,41421,0,0,167810,0,0,76755,0,0,0,0,0,25548,0,0,41721,0,0,0,0,0,16718,0,0,10709,0,17535,0,0
2559,NOTCH2,Q04721,1087600,0,0,1435800,0,0,1049800,0,0,1064100,0,0,221530,0,0,1156900,0,0,786530,60793,0,763230,0,0,1759400,0,0,372070,0,0,405430,0,0,93266,0,96098,0,0
2560,HGFAC,Q04756,0,0,44784,36040,0,0,0,0,12184,0,0,76348,0,0,24721,0,0,0,14891,0,40121,10234,0,17796,16325,0,27150,32973,0,30914,0,0,8544.8,0,0,0,7162.8,7246.4
2561,GLO1,Q04760,88618,41987,0,55305,68677,0,194790,23764,0,506430,136880,0,219910,193390,35824,116300,163560,0,512690,25911,0,2327400,505950,62442,805870,0,0,570940,377770,0,514380,140130,0,36515,17404,112330,166640,0
2562,AKR1C1,Q04828,0,0,0,11420,0,0,27868,0,0,169470,0,0,0,0,0,254060,0,0,5035.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221450,0
2563,SSBP1,Q04837,0,42696,0,0,43627,0,0,0,0,61116,0,0,179280,138690,0,0,32017,0,57492,50228,0,16460,0,0,0,0,0,0,0,0,64425,59395,0,4459.7,0,0,0,0
2564,MST1R,Q04912,0,0,0,68112,0,0,174740,0,0,21468,0,0,70184,0,0,91356,0,0,23214,0,0,0,0,51148,165240,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,YWHAH,Q04917,1021600,147310,0,151870,54517,0,1951300,183960,0,1932000,380590,0,1322800,175550,0,1098900,228370,0,1447000,411510,0,2309800,293850,59391,4057400,372060,0,885690,180950,0,1162100,0,0,257970,217090,148090,4519100,39838
2566,PLP2,Q04941,406370,0,0,161560,0,0,603450,141370,0,815640,0,0,236280,0,0,120300,0,0,731180,0,0,1399900,107280,0,1276200,71131,0,320720,46015,0,700300,0,0,181840,62075,369280,32335,0
2567,CSTF1,Q05048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,UBE3A,Q05086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472700,0,0,0,0,0,0,0,0
2569,PTPN12,Q05209,0,0,0,0,0,0,0,0,0,16025,0,0,0,0,0,0,0,0,0,0,0,14666,0,0,31194,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,CLC,Q05315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,PTK2,Q05397,0,0,0,0,0,0,0,0,0,0,0,0,178270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,LIPE,Q05469,0,0,0,0,927060,0,0,0,0,15904,25572,0,0,0,0,99479,0,0,96936,0,0,0,0,0,221510,0,0,147830,0,0,11169,0,0,0,0,0,0,0
2573,PRKCZ,Q05513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499490,0
2574,EEF1A2,Q05639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7185.7,0,0,0,0,0,655420,53720,0,0,0,0,17182,0,0,0,0,0,0,0
2575,PRKCD,Q05655,0,0,0,174840,10304,0,18110,0,0,115280,8574.8,0,570370,0,0,29572,0,0,87930,0,0,307570,0,0,374840,0,0,0,0,0,81476,0,0,0,0,303140,109470,0
2576,CALD1,Q05682,0,0,0,114380,0,0,424550,93153,0,99073,0,0,9675.1,0,0,134800,388320,0,67040,21209,0,0,0,0,64412,0,0,13427,0,0,30155,0,0,2394.5,0,0,0,0
2577,COL14A1,Q05707,0,0,0,0,0,0,683760,615430,205720,56945,118740,0,0,0,0,545710,451540,264310,0,0,0,0,0,0,0,0,0,37374,0,0,0,53764,26248,2840.9,0,0,0,0
2578,FPGS,Q05932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,EML5,Q05BV3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878560,0,0,0,0,0,0,0,0,0,0,0,1119400,0,0,0,0,0,4745.1,0,0,0,0,0
2580,ITIH3,Q06033,156890,5435700,2601300,564200,39707000,2529500,51682,4423200,966790,52261,1989700,2214800,71703,4543400,1413000,95130,6476600,1003200,350800,7626700,2973700,1045500,59802000,4489600,306040,32922000,2777000,848320,62282000,3494600,383920,21762000,4313300,2201700,0,388330,0,1388100
2581,PTPN11,Q06124,0,0,0,0,0,0,117590,0,0,129430,0,0,0,0,0,0,0,0,114700,0,0,81094,0,0,189270,0,0,10319,0,0,74300,0,0,0,0,0,82383,0
2582,KDSR,Q06136,790550,74571,0,292990,0,0,565000,24986,0,272140,41680,0,296020,0,0,619090,0,0,171440,0,0,8306.2,0,0,0,0,0,73496,0,0,158080,8744.2,0,11296,0,117050,0,17065
2583,BTK,Q06187,0,0,0,0,0,0,11182,0,0,8736.5,0,0,0,0,0,17742,0,0,0,0,0,0,0,0,100320,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,PPAT,Q06203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32558,0,0,0,0,0,0,0,0,21028,0,0,0,0,0,0,0
2585,GFPT1,Q06210,0,0,0,48211,0,0,173520,25534,0,416180,0,0,286490,51133,0,36973,63240,0,440860,240210,0,992310,111460,0,1237900,0,0,3698.6,0,0,22830,13276,0,7346.7,0,37014,84005,0
2586,AOX1,Q06278,142890,0,0,291310,0,0,1353300,44564,0,609260,37067,0,0,0,0,1512400,133480,0,709360,282730,0,0,0,0,752700,0,0,9784.6,0,0,0,0,0,14450,24556,0,0,0
2587,PSME1,Q06323,302010,248650,0,69214,300100,0,633880,385310,0,1240400,363330,0,2261800,1048500,87348,313220,590080,0,929250,514640,0,1219700,108850,0,5698400,165990,0,253120,43533,0,875580,212020,0,206660,0,468800,159280,0
2588,APLP2,Q06481,31412,0,0,19645,0,0,16615,0,0,0,0,0,90479,0,0,204050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,SULT2A1,Q06520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,FMR1,Q06787,0,0,0,0,0,0,0,0,0,0,0,0,81489,0,0,43924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,FMOD,Q06828,0,0,0,0,0,0,82316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176900,0
2592,PRDX1,Q06830,2020500,528790,0,911900,370210,0,2349500,236180,90842,2471300,846530,0,9353100,2684100,0,411600,471550,0,1515400,1446400,0,6931600,1057800,131830,4232800,148210,0,1014100,454100,0,2747100,452920,0,1281900,615010,2123700,4566000,0
2593,CDK18,Q07002,0,0,0,0,0,0,0,0,0,0,0,0,10774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51430,0
2594,RPL18,Q07020,993550,69511,0,698190,126980,0,705380,238510,0,301160,149840,0,1968600,226000,0,2218100,206860,0,106640,131340,0,414850,162100,13260,108590,0,0,42178,34318,0,120320,134980,0,275750,0,158190,0,182580
2595,C1QBP,Q07021,126150,162130,0,0,46145,0,38999,47082,0,161110,0,0,20817,254960,0,0,178050,0,46777,45185,0,41650,0,0,18049,0,0,24151,72882,0,0,256930,0,0,0,0,0,0
2596,CKAP4,Q07065,7405200,4329900,0,6635100,2264900,0,6723400,2021400,0,8384000,3302500,0,2635600,722910,0,11159000,2325700,0,3418600,2026100,0,69996,0,0,170530,0,0,2349100,926890,0,3540200,1244400,114350,267520,0,1047600,0,454420
2597,ENPEP,Q07075,135610,0,0,0,0,0,15962,0,0,62523,0,0,0,90985,0,47606,0,0,35857,0,0,0,0,0,117400,0,0,7583,0,0,0,0,0,0,0,0,0,0
2598,TJP1,Q07157,0,0,0,65368,0,0,215060,0,0,124740,0,0,54573,0,0,137330,13377,0,135020,37656,0,230720,0,0,259110,0,0,13960,0,0,0,0,0,0,0,43427,32863,0
2599,SPAG1,Q07617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,KHDRBS1,Q07666,26384,24690,0,0,0,0,44782,51945,0,25183,0,0,67424,7878.8,0,90936,69037,0,15457,0,0,77220,99028,0,15458,0,0,0,0,0,3549.7,13832,0,16925,0,0,0,0
2601,BAX,Q07812,0,13582,0,0,115500,0,41670,66808,0,147590,30490,0,0,0,0,0,78011,0,23225,0,0,88689,0,0,192470,0,0,49644,0,0,62738,13071,0,11786,0,38558,0,0
2602,KLC1,Q07866,0,0,0,66649,0,0,66684,0,0,27511,0,0,136570,10134,0,75573,13703,0,46835,0,0,70654,6486.3,0,144980,0,0,0,0,0,18066,0,0,10158,0,20573,38949,0
2603,LRP1,Q07954,16764000,2148000,0,6039500,983840,0,10080000,1058600,14513,14670000,2282100,5412.2,6617000,575380,0,10664000,1668300,125190,9387900,464740,0,6018500,435010,149640,9060600,232790,33766,4406000,607500,11453,10381000,1253500,68721,547510,12480,628810,26481,3557.6
2604,SRSF1,Q07955,59574,0,0,0,0,0,201300,0,0,0,0,0,0,0,0,227740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9628.7,0,0,0,0
2605,ARHGAP1,Q07960,355500,83776,0,30905,63656,0,430120,157680,0,488040,162610,0,256620,60035,0,180250,292320,0,318560,44540,0,771740,126800,0,603850,0,0,38773,0,0,138560,23793,0,6046.5,0,76555,215590,0
2606,SRSF4,Q08170,0,0,0,0,0,0,5550,0,0,0,0,0,0,0,0,56795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,PCDH1,Q08174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3263.7,0,0,0,0,0,0
2608,TGM3,Q08188,41632,68955,0,0,54096,0,71974,113850,16966,20952,53159,0,30047,172900,0,0,603340,63982,15023,602210,0,0,0,6279.2,0,39395,0,13990,211180,0,26545,42911,0,175200,544640,268510,0,0
2609,PPP3CA,Q08209,127160,0,0,230790,0,0,251330,0,0,277780,0,0,328640,0,0,187680,134960,0,157270,122870,0,254690,0,0,553370,0,0,32254,0,0,37387,0,0,11539,0,30059,392510,0
2610,DHX9,Q08211,258900,275680,0,95262,0,0,666490,202510,0,0,0,0,0,8053.1,0,93803,124110,0,4855.6,0,0,354350,54499,0,20554,0,0,5968.7,0,0,274970,162140,0,57316,0,0,0,0
2611,CRYZ,Q08257,34123,78294,0,0,0,0,4857.6,0,0,244810,82190,0,21090,0,0,69080,0,36741,130140,0,0,3595.2,0,0,164580,0,0,39315,0,0,65744,114050,5444.5,0,0,0,1132100,0
2612,DDR1,Q08345,64588,0,0,0,0,0,0,0,0,0,0,0,19266,0,0,34376,0,0,0,0,0,105310,0,0,17390,0,0,0,0,0,20719,0,0,16786,0,18875,0,0
2613,SLC20A2,Q08357,0,0,0,0,0,0,0,0,0,0,0,0,66000,0,0,75031,0,0,0,0,0,0,0,0,39545,0,0,380030,0,0,39916,0,0,0,0,0,0,0
2614,GOLGA3,Q08378,18485,13652,0,30928,0,0,0,0,0,0,12516,0,28583,0,0,874520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,GOLGA2,Q08379,423970,20870,0,43086,0,0,71717,0,0,14357,5884.1,0,85778,0,0,167500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,LGALS3BP,Q08380,11035000,13084000,3818600,7505000,4704100,2084400,23219000,11907000,3730400,11974000,6152000,624850,27542000,29675000,2036900,13951000,9875400,16891000,22289000,1476400,3714100,23944000,19038000,13915000,31371000,26390000,5552700,56422000,21733000,6175800,20383000,17850000,1053600,51792000,20630000,34235000,6834200,938360
2617,EHHADH,Q08426,0,3601.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,MFGE8,Q08431,3455500,1595500,0,3499000,1259300,0,1506400,83018,0,4186700,2251500,0,7091400,1887700,0,8280300,201820,0,9831000,843280,0,13805000,1942000,0,14466000,612580,0,9752300,4899700,0,10252000,4466500,6166.4,15333000,5316100,14051000,2895200,883810
2619,CYP4F3,Q08477,467480,0,0,68649,0,0,0,0,0,74522,0,0,56865,0,0,73689,0,0,3565.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,DMTN,Q08495,0,0,0,0,5438.9,0,7256,0,0,252920,69433,47557,0,0,71551,103950,62758,0,30989,0,0,0,0,0,0,0,0,15398,0,0,242290,473510,30608,0,0,0,0,0
2621,CD47,Q08722,0,193400,0,0,87144,0,25120,68504,0,14084,314000,0,49854,540870,0,119000,0,0,37583,413530,0,174630,166360,0,61973,72252,0,21401,95237,0,82178,656890,0,43923,248030,247420,7258600,0
2622,SSRP1,Q08945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63624,3135.3,0,0,0,0,0
2623,SLFN5,Q08AF3,0,0,0,0,0,0,82729,0,0,0,0,0,11264,0,0,0,10552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,VAC14,Q08AM6,0,0,0,0,0,0,13185,0,0,7071.9,0,0,202550,0,0,0,0,0,0,0,0,19012,0,0,23777,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,RBBP4,Q09028,0,0,0,0,0,0,0,0,0,75713,0,0,31744,0,0,0,0,0,0,0,0,146460,0,0,84283,0,0,34789,0,0,43639,0,0,0,0,0,0,0
2626,NCBP1,Q09161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,MGAT5,Q09328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570.4,0,0,0,0
2628,AHNAK,Q09666,22665000,11769000,0,11890000,11041000,0,43301000,13259000,129050,45220000,14477000,0,13006000,9981700,10592,9789000,24585000,197430,19068000,22179000,0,14214000,842090,0,30021000,1363100,0,7106000,2398900,0,10549000,5745400,525360,136930,1100800,0,1130800,0
2629,FCHO2,Q0JRZ9,0,0,0,0,0,0,0,0,0,43870,0,0,0,0,0,46836,0,0,0,0,0,12837,0,0,74608,0,0,72879,0,0,51805,0,0,0,0,0,0,0
2630,SMAGP,Q0VAQ4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85420,0,0
2631,LAMTOR4,Q0VGL1,47867,0,0,51408,0,0,21384,0,0,41379,0,0,50456,15850,0,22663,0,0,29626,0,0,31206,0,0,33064,0,0,13654,0,0,51059,0,0,0,0,9998.5,0,0
2632,MGAT2,Q10469,154120,0,0,48612,0,0,63282,0,0,0,0,0,25640,0,0,91067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,GALNT2,Q10471,1743700,143810,0,567680,0,0,420200,0,0,934970,0,0,587840,0,0,417540,0,0,378090,0,0,148800,0,0,81121,0,0,30014,0,0,63452,0,1108,508290,0,634550,0,0
2634,GALNT1,Q10472,2599400,332640,0,682790,0,0,576420,44159,0,421290,71064,0,922530,66761,0,1347400,127480,0,228670,0,0,58277,0,13085,20882,0,0,117280,0,0,0,0,0,46230,0,91729,0,0
